t_id,subtipo,tipo
281red applee04001281.png,Apple B,Apple
282red applee04006282.png,Apple B,Apple
283red applee04021283.png,Apple B,Apple
284red applee04036284.png,Apple B,Apple
285red applee04051285.png,Apple B,Apple
286red applee04066286.png,Apple B,Apple
287red applee04101287.png,Apple B,Apple
288red applee04126288.png,Apple B,Apple
289red applee04156289.png,Apple B,Apple
28red applee10501.png,Apple B,Apple
291red applee04201291.png,Apple B,Apple
292red applee04216292.png,Apple B,Apple
294red applee04246294.png,Apple B,Apple
295red applee04261295.png,Apple B,Apple
296red applee04301296.png,Apple B,Apple
297red applee04321297.png,Apple B,Apple
298red applee04336298.png,Apple B,Apple
299red applee04351299.png,Apple B,Apple
29red applee10701.png,Apple B,Apple
2red applee03301.png,Apple B,Apple
300red applee04401300.png,Apple B,Apple
301red applee04426301.png,Apple B,Apple
303red applee04456303.png,Apple B,Apple
304red applee04471304.png,Apple B,Apple
306red applee04501306.png,Apple B,Apple
30red applee10801.png,Apple B,Apple
31 red apple.png,Apple B,Apple
311red applee04576311.png,Apple B,Apple
312red applee04591312.png,Apple B,Apple
313red applee04601313.png,Apple B,Apple
314red applee04606314.png,Apple B,Apple
31red applee10101.png,Apple B,Apple
32 red apple.png,Apple B,Apple
321red applee04701321.png,Apple B,Apple
322red applee04711322.png,Apple B,Apple
325red applee04756325.png,Apple B,Apple
327red applee04786327.png,Apple B,Apple
328red applee04801328.png,Apple B,Apple
33 red apple.png,Apple B,Apple
331red applee04846331.png,Apple B,Apple
332red applee04861332.png,Apple B,Apple
335red applee04901335.png,Apple B,Apple
337red applee04921337.png,Apple B,Apple
34 red apple.png,Apple B,Apple
340red applee04966340.png,Apple B,Apple
341red applee04981341.png,Apple B,Apple
342red applee04996342.png,Apple B,Apple
343red applee05001343.png,Apple B,Apple
344red applee05011344.png,Apple B,Apple
345red applee05026345.png,Apple B,Apple
346red applee05041346.png,Apple B,Apple
348red applee05101348.png,Apple B,Apple
349red applee05116349.png,Apple B,Apple
350red applee05131350.png,Apple B,Apple
351red applee05146351.png,Apple B,Apple
352red applee05161352.png,Apple B,Apple
353red applee05176353.png,Apple B,Apple
354red applee05191354.png,Apple B,Apple
355red applee05201355.png,Apple B,Apple
35red apple.png,Apple B,Apple
36 red apple.png,Apple B,Apple
362red applee05311362.png,Apple B,Apple
363red applee05356363.png,Apple B,Apple
364red applee05371364.png,Apple B,Apple
369red applee05446369.png,Apple B,Apple
37 red apple.png,Apple B,Apple
373red applee05501373.png,Apple B,Apple
376red applee05536376.png,Apple B,Apple
378red applee05566378.png,Apple B,Apple
38 red apple.png,Apple B,Apple
381red applee05601381.png,Apple B,Apple
388red applee05701388.png,Apple B,Apple
39 red apple.png,Apple B,Apple
392red applee05761392.png,Apple B,Apple
395red applee05801395.png,Apple B,Apple
3red applee03501.png,Apple B,Apple
40 red apple.png,Apple B,Apple
401red applee05896401.png,Apple B,Apple
402red applee05901402.png,Apple B,Apple
403red applee05911403.png,Apple B,Apple
404red applee05926404.png,Apple B,Apple
405red applee05941405.png,Apple B,Apple
406red applee05956406.png,Apple B,Apple
407red applee05986407.png,Apple B,Apple
408red applee06001408.png,Apple B,Apple
409red applee06016409.png,Apple B,Apple
41 red apple.png,Apple B,Apple
410red applee06031410.png,Apple B,Apple
411red applee06046411.png,Apple B,Apple
414red applee06091414.png,Apple B,Apple
415red applee06101415.png,Apple B,Apple
42 red apple.png,Apple B,Apple
421red applee06181421.png,Apple B,Apple
423red applee06201423.png,Apple B,Apple
424red applee06211424.png,Apple B,Apple
425red applee06226425.png,Apple B,Apple
426red applee06241426.png,Apple B,Apple
427red applee06301427.png,Apple B,Apple
428red applee06401428.png,Apple B,Apple
431red applee06436431.png,Apple B,Apple
436red applee06501436.png,Apple B,Apple
437red applee06511437.png,Apple B,Apple
438red applee06601438.png,Apple B,Apple
439red applee06701439.png,Apple B,Apple
43red applee0000143.png,Apple B,Apple
440red applee06801440.png,Apple B,Apple
441red applee06901441.png,Apple B,Apple
442red applee07001442.png,Apple B,Apple
443red applee07101443.png,Apple B,Apple
444red applee07201444.png,Apple B,Apple
445red applee07301445.png,Apple B,Apple
446red applee07401446.png,Apple B,Apple
44red applee0000144.png,Apple B,Apple
450red applee07901450.png,Apple B,Apple
451red applee08001451.png,Apple B,Apple
452red applee08201452.png,Apple B,Apple
453red applee08301453.png,Apple B,Apple
454red applee08401454.png,Apple B,Apple
455red applee08501455.png,Apple B,Apple
456red applee08601456.png,Apple B,Apple
457red applee08701457.png,Apple B,Apple
458red applee08801458.png,Apple B,Apple
45red applee0000145.png,Apple B,Apple
461red applee09201461.png,Apple B,Apple
462red applee09301462.png,Apple B,Apple
463red applee09401463.png,Apple B,Apple
464red applee09501464.png,Apple B,Apple
465red applee09601465.png,Apple B,Apple
466red applee09701466.png,Apple B,Apple
467red applee09801467.png,Apple B,Apple
468red applee09901468.png,Apple B,Apple
469red applee10001469.png,Apple B,Apple
46red applee0001646.png,Apple B,Apple
470red applee10101470.png,Apple B,Apple
471red applee10201471.png,Apple B,Apple
472red applee10301472.png,Apple B,Apple
476red applee10701476.png,Apple B,Apple
478red applee00001478.png,Apple B,Apple
479red applee00071479.png,Apple B,Apple
480red applee00101480.png,Apple B,Apple
481red applee00201481.png,Apple B,Apple
482red applee00211482.png,Apple B,Apple
483red applee00281483.png,Apple B,Apple
484red applee00301484.png,Apple B,Apple
485red applee00401485.png,Apple B,Apple
486red applee00501486.png,Apple B,Apple
487red applee00561487.png,Apple B,Apple
488red applee00601488.png,Apple B,Apple
489red applee00631489.png,Apple B,Apple
490red applee00701490.png,Apple B,Apple
491red applee00771491.png,Apple B,Apple
492red applee00801492.png,Apple B,Apple
493red applee00841493.png,Apple B,Apple
494red applee00901494.png,Apple B,Apple
495red applee00911495.png,Apple B,Apple
496red applee01001496.png,Apple B,Apple
497red applee01101497.png,Apple B,Apple
498red applee01191498.png,Apple B,Apple
499red applee01201499.png,Apple B,Apple
4red applee03601.png,Apple B,Apple
500red applee01301500.png,Apple B,Apple
501red applee01331501.png,Apple B,Apple
502red applee01401502.png,Apple B,Apple
503red applee01501503.png,Apple B,Apple
504red applee01541504.png,Apple B,Apple
505red applee01611505.png,Apple B,Apple
506red applee01681506.png,Apple B,Apple
507red applee01701507.png,Apple B,Apple
508red applee01751508.png,Apple B,Apple
509red applee01801509.png,Apple B,Apple
510red applee01821510.png,Apple B,Apple
511red applee01901511.png,Apple B,Apple
512red applee02001512.png,Apple B,Apple
513red applee02101513.png,Apple B,Apple
514red applee02171514.png,Apple B,Apple
515red applee02201515.png,Apple B,Apple
516red applee02241516.png,Apple B,Apple
517red applee02301517.png,Apple B,Apple
518red applee02381518.png,Apple B,Apple
519red applee02401519.png,Apple B,Apple
520red applee02451520.png,Apple B,Apple
521red applee02501521.png,Apple B,Apple
522red applee02521522.png,Apple B,Apple
523red applee02601523.png,Apple B,Apple
524red applee02661524.png,Apple B,Apple
525red applee02731525.png,Apple B,Apple
526red applee02801526.png,Apple B,Apple
527red applee02871527.png,Apple B,Apple
528red applee02901528.png,Apple B,Apple
529red applee03001529.png,Apple B,Apple
52red applee0010152.png,Apple B,Apple
530red applee03011530.png,Apple B,Apple
531red applee03101531.png,Apple B,Apple
532red applee03151532.png,Apple B,Apple
533red applee03201533.png,Apple B,Apple
534red applee03221534.png,Apple B,Apple
535red applee03291535.png,Apple B,Apple
536red applee03301536.png,Apple B,Apple
537red applee03501537.png,Apple B,Apple
538red applee03601538.png,Apple B,Apple
539red applee03701539.png,Apple B,Apple
53red applee0010653.png,Apple B,Apple
540red applee03781540.png,Apple B,Apple
541red applee03801541.png,Apple B,Apple
542red applee03851542.png,Apple B,Apple
543red applee03901543.png,Apple B,Apple
544red applee03921544.png,Apple B,Apple
545red applee04001545.png,Apple B,Apple
546red applee04061546.png,Apple B,Apple
547red applee04101547.png,Apple B,Apple
548red applee04131548.png,Apple B,Apple
549red applee04201549.png,Apple B,Apple
550red applee04271550.png,Apple B,Apple
551red applee04301551.png,Apple B,Apple
552red applee04341552.png,Apple B,Apple
553red applee04401553.png,Apple B,Apple
554red applee04411554.png,Apple B,Apple
555red applee04501555.png,Apple B,Apple
556red applee04601556.png,Apple B,Apple
557red applee04621557.png,Apple B,Apple
558red applee04701558.png,Apple B,Apple
559red applee04761559.png,Apple B,Apple
560red applee04801560.png,Apple B,Apple
561red applee04831561.png,Apple B,Apple
562red applee04901562.png,Apple B,Apple
563red applee05001563.png,Apple B,Apple
564red applee05101564.png,Apple B,Apple
565red applee05111565.png,Apple B,Apple
566red applee05181566.png,Apple B,Apple
567red applee05201567.png,Apple B,Apple
568red applee05251568.png,Apple B,Apple
569red applee05301569.png,Apple B,Apple
570red applee05321570.png,Apple B,Apple
571red applee05391571.png,Apple B,Apple
572red applee05401572.png,Apple B,Apple
573red applee05461573.png,Apple B,Apple
574red applee05501574.png,Apple B,Apple
575red applee05531575.png,Apple B,Apple
576red applee05601576.png,Apple B,Apple
577red applee05671577.png,Apple B,Apple
578red applee05701578.png,Apple B,Apple
579red applee05741579.png,Apple B,Apple
580red applee05801580.png,Apple B,Apple
581red applee05901581.png,Apple B,Apple
582red applee06001582.png,Apple B,Apple
583red applee06101583.png,Apple B,Apple
584red applee06201584.png,Apple B,Apple
585red applee06301585.png,Apple B,Apple
586red applee06401586.png,Apple B,Apple
587red applee06501587.png,Apple B,Apple
588red applee06601588.png,Apple B,Apple
589red applee06701589.png,Apple B,Apple
590red applee06801590.png,Apple B,Apple
591red applee06901591.png,Apple B,Apple
592red applee07001592.png,Apple B,Apple
593red applee07101593.png,Apple B,Apple
594red applee07201594.png,Apple B,Apple
595red applee07301595.png,Apple B,Apple
596red applee07401596.png,Apple B,Apple
597red applee07501597.png,Apple B,Apple
598red applee07601598.png,Apple B,Apple
599red applee07701599.png,Apple B,Apple
600red applee07901600.png,Apple B,Apple
601red applee08001601.png,Apple B,Apple
602red applee08201602.png,Apple B,Apple
603red applee08301603.png,Apple B,Apple
604red applee08401604.png,Apple B,Apple
605red applee08501605.png,Apple B,Apple
606red applee08601606.png,Apple B,Apple
607red applee08701607.png,Apple B,Apple
608red applee08801608.png,Apple B,Apple
609red applee08901609.png,Apple B,Apple
60red applee0020160.png,Apple B,Apple
610red applee09101610.png,Apple B,Apple
611red applee09201611.png,Apple B,Apple
612red applee09301612.png,Apple B,Apple
613red applee09401613.png,Apple B,Apple
614red applee09501614.png,Apple B,Apple
615red applee09601615.png,Apple B,Apple
616red applee09701616.png,Apple B,Apple
617red applee09801617.png,Apple B,Apple
618red applee09901618.png,Apple B,Apple
619red applee10001619.png,Apple B,Apple
61red applee0021161.png,Apple B,Apple
620red applee10101620.png,Apple B,Apple
621red applee10201621.png,Apple B,Apple
622red applee10301622.png,Apple B,Apple
623red applee10401623.png,Apple B,Apple
624red applee10501624.png,Apple B,Apple
625red applee10601625.png,Apple B,Apple
626red applee10701626.png,Apple B,Apple
627red applee10801627.png,Apple B,Apple
67red applee0030167.png,Apple B,Apple
6red applee03801.png,Apple B,Apple
71red applee0036171.png,Apple B,Apple
74red applee0040174.png,Apple B,Apple
82red applee0054182.png,Apple B,Apple
83red applee0055683.png,Apple B,Apple
84red applee0057184.png,Apple B,Apple
85red applee0058685.png,Apple B,Apple
86red applee0060186.png,Apple B,Apple
87red applee0061687.png,Apple B,Apple
88red applee0063188.png,Apple B,Apple
89red applee0064689.png,Apple B,Apple
90red applee0069190.png,Apple B,Apple
91red applee0070191.png,Apple B,Apple
92red applee0070692.png,Apple B,Apple
95red applee0079695.png,Apple B,Apple
96red applee0080196.png,Apple B,Apple
97red applee0081197.png,Apple B,Apple
Red Applee1 - Copy.png,Apple B,Apple
Red Applee1.png,Apple B,Apple
Red Applee10 - Copy.png,Apple B,Apple
Red Applee10.png,Apple B,Apple
Red Applee11 - Copy.png,Apple B,Apple
Red Applee11.png,Apple B,Apple
Red Applee12 - Copy.png,Apple B,Apple
Red Applee12.png,Apple B,Apple
Red Applee13 - Copy.png,Apple B,Apple
Red Applee13.png,Apple B,Apple
Red Applee14 - Copy.png,Apple B,Apple
Red Applee14.png,Apple B,Apple
Red Applee15 - Copy.png,Apple B,Apple
Red Applee15.png,Apple B,Apple
Red Applee16 - Copy.png,Apple B,Apple
Red Applee16.png,Apple B,Apple
Red Applee17 - Copy.png,Apple B,Apple
Red Applee17.png,Apple B,Apple
Red Applee18 - Copy.png,Apple B,Apple
Red Applee18.png,Apple B,Apple
Red Applee19 - Copy.png,Apple B,Apple
Red Applee19.png,Apple B,Apple
Red Applee2 - Copy.png,Apple B,Apple
Red Applee2.png,Apple B,Apple
Red Applee20 - Copy.png,Apple B,Apple
Red Applee20.png,Apple B,Apple
Red Applee21 - Copy.png,Apple B,Apple
Red Applee21.png,Apple B,Apple
Red Applee22 - Copy.png,Apple B,Apple
Red Applee22.png,Apple B,Apple
Red Applee23 - Copy.png,Apple B,Apple
Red Applee23.png,Apple B,Apple
Red Applee24 - Copy.png,Apple B,Apple
Red Applee24.png,Apple B,Apple
Red Applee25 - Copy.png,Apple B,Apple
Red Applee25.png,Apple B,Apple
Red Applee26 - Copy.png,Apple B,Apple
Red Applee26.png,Apple B,Apple
Red Applee27 - Copy.png,Apple B,Apple
Red Applee27.png,Apple B,Apple
Red Applee28 - Copy.png,Apple B,Apple
Red Applee28.png,Apple B,Apple
Red Applee29 - Copy.png,Apple B,Apple
Red Applee29.png,Apple B,Apple
Red Applee3 - Copy.png,Apple B,Apple
Red Applee3.png,Apple B,Apple
Red Applee30 - Copy.png,Apple B,Apple
Red Applee30.png,Apple B,Apple
Red Applee31 - Copy.png,Apple B,Apple
Red Applee31.png,Apple B,Apple
Red Applee32 - Copy.png,Apple B,Apple
Red Applee32.png,Apple B,Apple
Red Applee33 - Copy.png,Apple B,Apple
Red Applee33.png,Apple B,Apple
Red Applee34 - Copy.png,Apple B,Apple
Red Applee34.png,Apple B,Apple
Red Applee35 - Copy.png,Apple B,Apple
Red Applee35.png,Apple B,Apple
Red Applee36 - Copy.png,Apple B,Apple
Red Applee36.png,Apple B,Apple
Red Applee37 - Copy.png,Apple B,Apple
Red Applee37.png,Apple B,Apple
Red Applee38 - Copy.png,Apple B,Apple
Red Applee38.png,Apple B,Apple
Red Applee39 - Copy.png,Apple B,Apple
Red Applee39.png,Apple B,Apple
Red Applee4 - Copy.png,Apple B,Apple
Red Applee4.png,Apple B,Apple
Red Applee40 - Copy.png,Apple B,Apple
Red Applee40.png,Apple B,Apple
Red Applee41 - Copy.png,Apple B,Apple
Red Applee41.png,Apple B,Apple
Red Applee42 - Copy.png,Apple B,Apple
Red Applee42.png,Apple B,Apple
Red Applee43 - Copy.png,Apple B,Apple
Red Applee43.png,Apple B,Apple
Red Applee44 - Copy.png,Apple B,Apple
Red Applee44.png,Apple B,Apple
Red Applee45 - Copy.png,Apple B,Apple
Red Applee45.png,Apple B,Apple
Red Applee46 - Copy.png,Apple B,Apple
Red Applee46.png,Apple B,Apple
Red Applee47 - Copy.png,Apple B,Apple
Red Applee47.png,Apple B,Apple
Red Applee48 - Copy.png,Apple B,Apple
Red Applee48.png,Apple B,Apple
Red Applee49 - Copy.png,Apple B,Apple
Red Applee49.png,Apple B,Apple
Red Applee5 - Copy.png,Apple B,Apple
Red Applee5.png,Apple B,Apple
Red Applee50 - Copy.png,Apple B,Apple
Red Applee50.png,Apple B,Apple
Red Applee51 - Copy.png,Apple B,Apple
Red Applee51.png,Apple B,Apple
Red Applee6 - Copy.png,Apple B,Apple
Red Applee6.png,Apple B,Apple
Red Applee7 - Copy.png,Apple B,Apple
Red Applee7.png,Apple B,Apple
Red Applee8 - Copy.png,Apple B,Apple
Red Applee8.png,Apple B,Apple
Red Applee9 - Copy.png,Apple B,Apple
Red Applee9.png,Apple B,Apple
scene00076.png,Apple B,Apple
scene00201.png,Apple B,Apple
scene00326.png,Apple B,Apple
scene00401.png,Apple B,Apple
scene00451.png,Apple B,Apple
scene00476.png,Apple B,Apple
scene00501.png,Apple B,Apple
scene00526.png,Apple B,Apple
scene00576.png,Apple B,Apple
scene00601.png,Apple B,Apple
scene00626.png,Apple B,Apple
scene00651.png,Apple B,Apple
scene00676.png,Apple B,Apple
scene00701.png,Apple B,Apple
scene00751.png,Apple B,Apple
scene00776.png,Apple B,Apple
scene00801.png,Apple B,Apple
scene00826.png,Apple B,Apple
scene00851.png,Apple B,Apple
scene00901.png,Apple B,Apple
scene00926.png,Apple B,Apple
scene00951.png,Apple B,Apple
scene00976.png,Apple B,Apple
scene01001.png,Apple B,Apple
scene01076.png,Apple B,Apple
scene01101.png,Apple B,Apple
scene01176.png,Apple B,Apple
scene01201.png,Apple B,Apple
scene01226.png,Apple B,Apple
scene01251.png,Apple B,Apple
scene01301.png,Apple B,Apple
scene01326.png,Apple B,Apple
scene01351.png,Apple B,Apple
scene01376.png,Apple B,Apple
scene01401.png,Apple B,Apple
scene01426.png,Apple B,Apple
scene01451.png,Apple B,Apple
scene01476.png,Apple B,Apple
scene01501.png,Apple B,Apple
scene01526.png,Apple B,Apple
scene01551.png,Apple B,Apple
scene01601.png,Apple B,Apple
scene01626.png,Apple B,Apple
scene01651.png,Apple B,Apple
scene01726.png,Apple B,Apple
scene01751.png,Apple B,Apple
scene01776.png,Apple B,Apple
scene01801.png,Apple B,Apple
scene01826.png,Apple B,Apple
scene01851.png,Apple B,Apple
scene01876.png,Apple B,Apple
scene01951.png,Apple B,Apple
scene02026.png,Apple B,Apple
scene02051.png,Apple B,Apple
scene02076.png,Apple B,Apple
scene02101.png,Apple B,Apple
scene02126.png,Apple B,Apple
scene02176.png,Apple B,Apple
scene02201.png,Apple B,Apple
scene02251.png,Apple B,Apple
scene02276.png,Apple B,Apple
scene02301.png,Apple B,Apple
scene02326.png,Apple B,Apple
scene02376.png,Apple B,Apple
scene02401.png,Apple B,Apple
scene02426.png,Apple B,Apple
scene02476.png,Apple B,Apple
scene02551.png,Apple B,Apple
scene02626.png,Apple B,Apple
scene02651.png,Apple B,Apple
scene02701.png,Apple B,Apple
scene02726.png,Apple B,Apple
scene02776.png,Apple B,Apple
scene02826.png,Apple B,Apple
scene02851.png,Apple B,Apple
scene02901.png,Apple B,Apple
scene02926.png,Apple B,Apple
scene03001.png,Apple B,Apple
scene03026.png,Apple B,Apple
scene03076.png,Apple B,Apple
scene03101.png,Apple B,Apple
scene03126.png,Apple B,Apple
scene03151.png,Apple B,Apple
scene03176.png,Apple B,Apple
scene03226.png,Apple B,Apple
scene03251.png,Apple B,Apple
scene03276.png,Apple B,Apple
scene03326.png,Apple B,Apple
scene03401.png,Apple B,Apple
scene03451.png,Apple B,Apple
scene03476.png,Apple B,Apple
scene03551.png,Apple B,Apple
scene03576.png,Apple B,Apple
scene03601.png,Apple B,Apple
scene03626.png,Apple B,Apple
scene03651.png,Apple B,Apple
scene03701.png,Apple B,Apple
scene03726.png,Apple B,Apple
scene03751.png,Apple B,Apple
scene03776.png,Apple B,Apple
scene03801.png,Apple B,Apple
scene03826.png,Apple B,Apple
scene03901.png,Apple B,Apple
scene03926.png,Apple B,Apple
scene03951.png,Apple B,Apple
scene04001.png,Apple B,Apple
scene04026.png,Apple B,Apple
scene04051.png,Apple B,Apple
scene04101.png,Apple B,Apple
scene04126.png,Apple B,Apple
scene04151.png,Apple B,Apple
scene04176.png,Apple B,Apple
scene04201.png,Apple B,Apple
scene04251.png,Apple B,Apple
scene04276.png,Apple B,Apple
scene04351.png,Apple B,Apple
scene04376.png,Apple B,Apple
scene04401.png,Apple B,Apple
scene04451.png,Apple B,Apple
scene04476.png,Apple B,Apple
scene04501.png,Apple B,Apple
scene04551.png,Apple B,Apple
scene04576.png,Apple B,Apple
scene04601.png,Apple B,Apple
scene04626.png,Apple B,Apple
scene04726.png,Apple B,Apple
scene04751.png,Apple B,Apple
scene04776.png,Apple B,Apple
scene04826.png,Apple B,Apple
scene04876.png,Apple B,Apple
scene04901.png,Apple B,Apple
scene04926.png,Apple B,Apple
scene05026.png,Apple B,Apple
scene05101.png,Apple B,Apple
scene05151.png,Apple B,Apple
scene05201.png,Apple B,Apple
scene05226.png,Apple B,Apple
scene05276.png,Apple B,Apple
scene05301.png,Apple B,Apple
scene05326.png,Apple B,Apple
scene05351.png,Apple B,Apple
scene05401.png,Apple B,Apple
scene05426.png,Apple B,Apple
scene05451.png,Apple B,Apple
scene05476.png,Apple B,Apple
scene05501.png,Apple B,Apple
scene05526.png,Apple B,Apple
scene05551.png,Apple B,Apple
scene05576.png,Apple B,Apple
scene05601.png,Apple B,Apple
scene05626.png,Apple B,Apple
scene05676.png,Apple B,Apple
scene05701.png,Apple B,Apple
scene05726.png,Apple B,Apple
scene05751.png,Apple B,Apple
scene05776.png,Apple B,Apple
scene05801.png,Apple B,Apple
scene05826.png,Apple B,Apple
scene05851.png,Apple B,Apple
scene05876.png,Apple B,Apple
scene05901.png,Apple B,Apple
scene05926.png,Apple B,Apple
scene05951.png,Apple B,Apple
scene05976.png,Apple B,Apple
scene06001.png,Apple B,Apple
scene06026.png,Apple B,Apple
scene06051.png,Apple B,Apple
scene06076.png,Apple B,Apple
scene06101.png,Apple B,Apple
scene06126.png,Apple B,Apple
scene06151.png,Apple B,Apple
scene06226.png,Apple B,Apple
scene06251.png,Apple B,Apple
scene06276.png,Apple B,Apple
scene06301.png,Apple B,Apple
scene06326.png,Apple B,Apple
scene06351.png,Apple B,Apple
scene06426.png,Apple B,Apple
scene06551.png,Apple B,Apple
scene06576.png,Apple B,Apple
scene06601.png,Apple B,Apple
scene06651.png,Apple B,Apple
scene06701.png,Apple B,Apple
scene06726.png,Apple B,Apple
scene06751.png,Apple B,Apple
scene06776.png,Apple B,Apple
